ContigName	GO
d_sym_521	GO:0004044;GO:0046872;GO:0006541;GO:0009116;GO:0009113;GO:0006164
d_sym_522	No_GOcodes
d_sym_523	No_GO
d_sym_524	No_GO
d_sym_528	GO:0005739;GO:0004314;GO:0005488;GO:0006633
d_sym_534	GO:0005634;GO:0003950;GO:0003676;GO:0008270
d_sym_535	GO:0005886;GO:0004450;GO:0000287;GO:0051287;GO:0042803;GO:0008270;GO:0006097;GO:0006102;GO:0006099
d_sym_537	No_GO
d_sym_538	GO:0016021;GO:0005509;GO:0005216
d_sym_546	GO:0005737;GO:0050660;GO:0050661;GO:0004791;GO:0045454
d_sym_558	No_GOcodes
d_sym_567	No_GO
d_sym_576	No_GO
d_sym_580	GO:0005739;GO:0018478;GO:0004491
d_sym_581	GO:0005737;GO:0005634;GO:0005488;GO:0008565;GO:0006886
d_sym_582	GO:0016020;GO:0004576;GO:0006486
d_sym_586	GO:0000811;GO:0006260
d_sym_587	GO:0000932;GO:0016874;GO:0008270
d_sym_590	No_GO
d_sym_593	GO:0008234;GO:0004221;GO:0006511
d_sym_595	No_GOcodes
d_sym_599	No_GO
d_sym_600	No_GO
d_sym_602	GO:0016787
d_sym_604	No_GO
d_sym_606	GO:0005737;GO:0005634;GO:0005839;GO:0004298;GO:0051603
d_sym_612	No_GO
d_sym_613	No_GO
d_sym_615	No_GO
d_sym_618	No_GOcodes
d_sym_619	GO:0005739;GO:0005777;GO:0004601;GO:0051920
d_sym_624	GO:0016021;GO:0016597;GO:0008152
d_sym_625	GO:0005622;GO:0005524;GO:0008026;GO:0003676;GO:0008270
d_sym_626	No_GO
d_sym_646	No_GO
d_sym_651	GO:0000139;GO:0016021;GO:0015136;GO:0005351;GO:0010584
d_sym_655	No_GO
d_sym_660	GO:0005634;GO:0004252;GO:0006629;GO:0051603
d_sym_661	No_GO
d_sym_666	GO:0005737;GO:0016149
d_sym_667	No_GO
d_sym_678	No_GO
d_sym_682	No_GOcodes
d_sym_684	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
d_sym_690	GO:0006950
d_sym_692	No_GO
d_sym_693	GO:0005634;GO:0003677;GO:0016568;GO:0006281;GO:0006355;GO:0006351
d_sym_699	No_GO
d_sym_706	No_GO
d_sym_715	GO:0005829;GO:0005625;GO:0016597;GO:0020037;GO:0033754;GO:0019825;GO:0019441
d_sym_716	GO:0005737;GO:0016020;GO:0005634
d_sym_718	GO:0000794;GO:0031461;GO:0005829;GO:0009524;GO:0005819;GO:0031625;GO:0009734;GO:0007049;GO:0009793;GO:0009873;GO:0009867;GO:0042752;GO:0010265;GO:0006511
d_sym_719	GO:0016021;GO:0005216
d_sym_724	No_GO
d_sym_726	GO:0005634;GO:0004221;GO:0008270;GO:0006397;GO:0008380;GO:0006511
d_sym_729	GO:0071013;GO:0071011;GO:0043234;GO:0005685;GO:0005686;GO:0000166;GO:0005515;GO:0035614;GO:0030619;GO:0030620;GO:0019099;GO:0000398;GO:0048477;GO:0007539;GO:0000381
d_sym_730	No_GOcodes
d_sym_732	GO:0005524;GO:0004707
d_sym_734	GO:0005779;GO:0016559;GO:0007165
d_sym_735	No_GO
d_sym_736	GO:0005488
d_sym_737	GO:0009507;GO:0005829;GO:0004106;GO:0009073
d_sym_738	No_GO
d_sym_739	No_GO
d_sym_740	GO:0000329;GO:0016021;GO:0015369;GO:0046872;GO:0015386;GO:0006874
d_sym_747	GO:0005736;GO:0005666;GO:0003677;GO:0003899;GO:0046983;GO:0006360;GO:0006383
d_sym_748	No_GOcodes
d_sym_752	GO:0016021;GO:0005509;GO:0005216
d_sym_754	No_GO
d_sym_755	GO:0019901;GO:0000079
d_sym_757	GO:0005506;GO:0031418;GO:0016706
d_sym_760	GO:0005737;GO:0005634;GO:0019773;GO:0004298;GO:0006511
d_sym_762	GO:0005737;GO:0005856;GO:0005634
d_sym_766	No_GO
d_sym_768	No_GO
d_sym_772	No_GO
d_sym_774	No_GOcodes
d_sym_778	GO:0005634;GO:0005956;GO:0019887
d_sym_779	No_GOcodes
d_sym_782	No_GO
d_sym_785	GO:0005789;GO:0009055;GO:0050660;GO:0020037;GO:0016671;GO:0006467
d_sym_787	GO:0005829;GO:0016021;GO:0005778;GO:0005524;GO:0042626
d_sym_794	GO:0005737;GO:0005524;GO:0004819;GO:0006425
d_sym_802	No_GO
d_sym_805	GO:0033980;GO:0030976;GO:0017000
d_sym_811	GO:0005737
d_sym_813	No_GO
d_sym_820	GO:0005829;GO:0000139;GO:0005886;GO:0005525;GO:0005515;GO:0015031;GO:0007264
d_sym_825	No_GO
d_sym_830	GO:0005686;GO:0000166;GO:0005515;GO:0003723;GO:0045292
d_sym_832	GO:0000166;GO:0008767;GO:0009103
d_sym_833	GO:0030286;GO:0005874;GO:0008092;GO:0003774;GO:0007017;GO:0008039;GO:0006810
d_sym_834	GO:0005886;GO:0016308;GO:0005524
d_sym_835	No_GO
d_sym_836	GO:0005634;GO:0004519;GO:0004527;GO:0030145;GO:0006302
d_sym_842	GO:0009501;GO:0009507;GO:0033840;GO:0009011;GO:0019252
d_sym_846	GO:0005488
d_sym_850	No_GO
d_sym_851	No_GOcodes
d_sym_854	No_GO
d_sym_857	GO:0009535;GO:0016021;GO:0034256;GO:0000166;GO:0015996;GO:0010304
d_sym_859	GO:0016323;GO:0005829;GO:0031430;GO:0016529;GO:0014731;GO:0008093;GO:0019899;GO:0030507;GO:0005200;GO:0007411;GO:0007010;GO:0006887;GO:0045199;GO:0007165
d_sym_860	GO:0005840;GO:0003735;GO:0006412
d_sym_866	No_GO
d_sym_873	GO:0008113
d_sym_875	No_GO
d_sym_879	No_GO
d_sym_882	GO:0005634;GO:0005515;GO:0071472;GO:0042631
d_sym_885	No_GO
d_sym_886	No_GO
d_sym_887	No_GO
d_sym_889	No_GOcodes
d_sym_893	No_GOcodes
d_sym_898	No_GOcodes
d_sym_910	GO:0016021;GO:0005509;GO:0009055;GO:0050660;GO:0005506;GO:0016174;GO:0004601;GO:0009408;GO:0009845
d_sym_912	GO:0005730;GO:0008270
d_sym_919	GO:0005739;GO:0003986;GO:0004091;GO:0006637
d_sym_923	No_GO
d_sym_928	GO:0005886;GO:0005525;GO:0015031;GO:0007264
d_sym_931	GO:0005737;GO:0005634;GO:0003676;GO:0008270
d_sym_934	No_GO
d_sym_935	GO:0016020;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0008284;GO:0006457;GO:0009408
d_sym_939	GO:0005737
d_sym_948	No_GO
d_sym_950	No_GOcodes
d_sym_958	GO:0005488
d_sym_961	No_GO
d_sym_963	GO:0005829;GO:0047555;GO:0030553;GO:0004118;GO:0046872;GO:0007596;GO:0007165
d_sym_968	No_GO
d_sym_970	No_GO
d_sym_972	No_GO
d_sym_975	No_GOcodes
d_sym_976	GO:0005524;GO:0004707;GO:0006952
d_sym_981	No_GOcodes
d_sym_994	GO:0005634
d_sym_996	No_GOcodes
d_sym_999	No_GOcodes
d_sym_1000	No_GO
d_sym_1002	GO:0005759;GO:0005524;GO:0004740;GO:0000155;GO:0006006;GO:0018106
d_sym_1006	GO:0005737;GO:0005524;GO:0006950
d_sym_1016	GO:0005737;GO:0030529;GO:0000166;GO:0008143;GO:0008266;GO:0005515;GO:0007596;GO:0006401;GO:0006396;GO:0006412
d_sym_1019	GO:0009507;GO:0003949;GO:0000105
d_sym_1020	No_GO
d_sym_1022	No_GOcodes
d_sym_1037	GO:0005730;GO:0008168;GO:0003676;GO:0001510;GO:0006364
d_sym_1044	GO:0030424;GO:0005737;GO:0005874;GO:0071889;GO:0005524;GO:0003777;GO:0019901;GO:0007018;GO:0006605;GO:0050770;GO:0007165;GO:0042110
d_sym_1052	No_GOcodes
d_sym_1063	No_GO
d_sym_1067	No_GOcodes
d_sym_1069	No_GO
d_sym_1070	No_GO
d_sym_1074	GO:0005622;GO:0005525;GO:0003924
d_sym_1086	No_GO
d_sym_1093	No_GO
d_sym_1094	No_GO
d_sym_1103	No_GOcodes
d_sym_1105	No_GO
d_sym_1114	No_GO
d_sym_1120	No_GOcodes
d_sym_1121	GO:0000036;GO:0048037;GO:0047879;GO:0050111;GO:0000166;GO:0031177;GO:0009058
d_sym_1123	GO:0048471;GO:0030018;GO:0005515;GO:0048738;GO:0030239;GO:0007519
d_sym_1124	No_GO
d_sym_1127	No_GO
d_sym_1129	GO:0016021;GO:0005524;GO:0042803;GO:0004674;GO:0004872
d_sym_1134	GO:0005488
d_sym_1135	No_GO
d_sym_1137	GO:0005515;GO:0007049;GO:0051301
d_sym_1138	No_GOcodes
d_sym_1142	No_GO
d_sym_1150	GO:0033178;GO:0046961;GO:0015991
d_sym_1156	GO:0004450;GO:0046872;GO:0006097;GO:0006099
d_sym_1158	GO:0005737;GO:0003723
d_sym_1164	No_GOcodes
d_sym_1165	GO:0005525;GO:0003924
d_sym_1166	GO:0005829;GO:0005634;GO:0008408;GO:0003906;GO:0004520;GO:0046872;GO:0000166;GO:0005515;GO:0006302;GO:0000012
d_sym_1167	No_GO
d_sym_1169	GO:0005730;GO:0005681;GO:0003723;GO:0006397;GO:0042254;GO:0008380
d_sym_1171	No_GO
d_sym_1177	No_GO
d_sym_1182	GO:0000159;GO:0005509;GO:0005515;GO:0008601;GO:0006470
d_sym_1185	GO:0015030;GO:0005737;GO:0000776;GO:0005730;GO:0019904;GO:0003723;GO:0051028;GO:0000122;GO:0006611;GO:0042493
d_sym_1187	No_GO
d_sym_1193	GO:0016363;GO:0005844;GO:0019773;GO:0030017;GO:0003723;GO:0004298;GO:0051092;GO:0006511
d_sym_1196	No_GO
d_sym_1198	No_GO
d_sym_1200	No_GO
d_sym_1201	GO:0005622;GO:0020037;GO:0004842;GO:0042787
d_sym_1214	No_GO
d_sym_1216	GO:0009941;GO:0009535;GO:0016021;GO:0005743;GO:0005524;GO:0004176;GO:0046872;GO:0004222;GO:0006508;GO:0010304;GO:0009408
d_sym_1218	GO:0016324;GO:0005856;GO:0030056;GO:0048471;GO:0042383;GO:0003779;GO:0047485;GO:0005200;GO:0030855;GO:0007565;GO:0031581;GO:0007584
d_sym_1219	No_GO
d_sym_1222	GO:0010008;GO:0005794;GO:0015031
d_sym_1228	No_GOcodes
d_sym_1231	No_GOcodes
d_sym_1238	No_GO
d_sym_1240	GO:0016459;GO:0005923;GO:0003774
d_sym_1241	GO:0005509
d_sym_1245	No_GOcodes
d_sym_1248	No_GOcodes
d_sym_1252	GO:0005737;GO:0005524;GO:0004413;GO:0009088
d_sym_1256	No_GO
d_sym_1259	GO:0005694;GO:0007126
d_sym_1263	No_GO
d_sym_1268	No_GO
d_sym_1269	GO:0005938;GO:0005886;GO:0005524;GO:0005509;GO:0008289;GO:0004715;GO:0004674;GO:0006915;GO:0007049;GO:0048821;GO:0061351;GO:0043065;GO:0046777;GO:0008016
d_sym_1270	GO:0005524;GO:0008026;GO:0003743
d_sym_1272	GO:0003676;GO:0008270
d_sym_1277	GO:0045335;GO:0004815;GO:0005524;GO:0003676;GO:0006422;GO:0009617
d_sym_1280	No_GO
d_sym_1282	No_GO
d_sym_1286	GO:0005794;GO:0005886;GO:0005524;GO:0005246;GO:0030553;GO:0004692;GO:0005515;GO:0016358;GO:0030900;GO:0090331;GO:0001764;GO:0043087;GO:0007165
d_sym_1289	GO:0031965;GO:0005730;GO:0000242;GO:0005524;GO:0046872;GO:0005515;GO:0004674;GO:0004713;GO:0051301;GO:0042384;GO:0007067
d_sym_1291	No_GO
d_sym_1293	GO:0032580;GO:0016021;GO:0050662;GO:0000166;GO:0050378;GO:0005975;GO:0044237
d_sym_1294	No_GO
d_sym_1295	No_GO
d_sym_1299	No_GO
d_sym_1305	No_GO
d_sym_1314	GO:0005739;GO:0005524;GO:0046872;GO:0008531;GO:0009231
d_sym_1316	GO:0005737;GO:0016020;GO:0005524;GO:0004674;GO:0004872
d_sym_1322	No_GO
d_sym_1338	No_GO
d_sym_1343	GO:0005783;GO:0005615;GO:0005764;GO:0004197;GO:0006508
d_sym_1360	GO:0005524;GO:0004693;GO:0008353
d_sym_1372	No_GO
d_sym_1373	GO:0016324;GO:0016021;GO:0008514;GO:0015293
d_sym_1374	No_GOcodes
d_sym_1379	GO:0016023;GO:0005829;GO:0005576;GO:0005764;GO:0004177;GO:0008239;GO:0008236;GO:0006508
d_sym_1391	GO:0008270
d_sym_1396	No_GO
d_sym_1398	GO:0005634;GO:0007126
d_sym_1411	No_GO
d_sym_1415	GO:0016020
d_sym_1416	GO:0016620
d_sym_1418	GO:0005789;GO:0016021;GO:0016603;GO:0017186
d_sym_1421	No_GOcodes
d_sym_1425	No_GO
d_sym_1428	GO:0005737;GO:0005634;GO:0003676;GO:0006355;GO:0006351
d_sym_1429	No_GOcodes
d_sym_1430	No_GO
d_sym_1431	No_GO
d_sym_1433	GO:0005524;GO:0004707;GO:0051301;GO:0000746;GO:0007067
d_sym_1443	GO:0005737;GO:0005634;GO:0005524;GO:0016874;GO:0008641;GO:0006464
d_sym_1444	GO:0005891;GO:0005245
d_sym_1450	GO:0030127;GO:0005789;GO:0005681;GO:0006888;GO:0006886;GO:0008380
d_sym_1451	No_GO
d_sym_1455	GO:0010494;GO:0016281;GO:0005840;GO:0005515;GO:0003743;GO:0006417;GO:0016070;GO:0034063
d_sym_1457	No_GO
d_sym_1469	No_GOcodes
d_sym_1472	No_GO
d_sym_1476	GO:0005783;GO:0005792;GO:0005634;GO:0009055;GO:0050660;GO:0050661;GO:0015035;GO:0004791;GO:0030154;GO:0045454;GO:0022900;GO:0006749;GO:0007275;GO:0007283;GO:0006810
d_sym_1483	No_GOcodes
d_sym_1486	GO:0016491
d_sym_1487	GO:0008442;GO:0050662;GO:0000166;GO:0004616;GO:0006098;GO:0006573
d_sym_1488	GO:0005829;GO:0005634;GO:0005515;GO:0071472;GO:0042631
d_sym_1489	GO:0005634;GO:0006397;GO:0007275;GO:0000381;GO:0000375
d_sym_1495	GO:0005952;GO:0005886;GO:0008287;GO:0005524;GO:0008603;GO:0046872;GO:0004674;GO:0004722;GO:0006470;GO:0001932
d_sym_1503	No_GO
d_sym_1507	GO:0005737;GO:0005524;GO:0004467;GO:0006631
d_sym_1509	No_GO
d_sym_1513	GO:0016021;GO:0055085
d_sym_1514	GO:0005634;GO:0005488;GO:0006397
d_sym_1517	GO:0016607;GO:0003723;GO:0008270
d_sym_1518	No_GO
d_sym_1519	GO:0016021;GO:0031966;GO:0005524;GO:0004674;GO:0004872
d_sym_1520	GO:0005488
d_sym_1521	GO:0030131;GO:0006886;GO:0016192
d_sym_1526	No_GO
d_sym_1527	No_GOcodes
d_sym_1532	GO:0016323;GO:0005829;GO:0031430;GO:0016529;GO:0014731;GO:0008093;GO:0019899;GO:0030507;GO:0005200;GO:0007411;GO:0007010;GO:0006887;GO:0045199;GO:0007165
d_sym_1537	No_GO
d_sym_1538	GO:0005576;GO:0008422;GO:0030245
d_sym_1539	No_GO
d_sym_1541	No_GO
d_sym_1542	GO:0008168
d_sym_1545	GO:0004721
d_sym_1547	GO:0016323;GO:0030863;GO:0005887;GO:0030018;GO:0030506;GO:0015108;GO:0005452;GO:0043495;GO:0042803;GO:0015701;GO:0006873
d_sym_1548	No_GO
d_sym_1550	No_GO
d_sym_1553	GO:0005829;GO:0005769;GO:0005886;GO:0004842;GO:0008270;GO:0043951;GO:0045744
d_sym_1555	GO:0097208;GO:0016021;GO:0005624;GO:0005886;GO:0005524;GO:0042626;GO:0042493
d_sym_1557	GO:0005868;GO:0005874;GO:0005739;GO:0005634;GO:0019899;GO:0004857;GO:0003774;GO:0030235;GO:0042803;GO:0006915;GO:0007017;GO:0042133;GO:0006809;GO:0006355;GO:0006351;GO:0006810
d_sym_1560	No_GO
d_sym_1566	No_GO
d_sym_1569	No_GO
d_sym_1572	GO:0030176;GO:0005488;GO:0016702;GO:0004597;GO:0060325;GO:0035108;GO:0008285;GO:0060021;GO:0007389;GO:0042264
d_sym_1577	No_GO
d_sym_1584	No_GO
d_sym_1586	No_GO
d_sym_1601	GO:0032153;GO:0051286;GO:0005829;GO:0005634;GO:0016787;GO:0016491;GO:0006629
d_sym_1605	GO:0005516;GO:0003755;GO:0006457;GO:0006950
d_sym_1606	GO:0005743;GO:0005515;GO:0007007;GO:0000001;GO:0070584;GO:0045861;GO:0006457;GO:0001302
d_sym_1610	GO:0003824;GO:0043169;GO:0005975
d_sym_1611	GO:0004864;GO:0043666;GO:0009966
d_sym_1616	GO:0005952;GO:0008603;GO:0016301;GO:0001932
d_sym_1617	No_GO
d_sym_1618	No_GO
d_sym_1621	GO:0016021;GO:0003756;GO:0045454
d_sym_1622	GO:0005856;GO:0005829;GO:0016874;GO:0005515;GO:0008270;GO:0007369;GO:0030178
d_sym_1623	GO:0005524;GO:0008026;GO:0003723
d_sym_1634	No_GO
d_sym_1643	GO:0004190;GO:0006508
d_sym_1649	No_GO
d_sym_1650	No_GO
d_sym_1660	GO:0005794;GO:0031902;GO:0006886
d_sym_1661	GO:0005737;GO:0003723;GO:0006417
d_sym_1666	No_GO
d_sym_1675	GO:0009982;GO:0003723;GO:0001522
d_sym_1677	GO:0016021;GO:0005743;GO:0005488;GO:0055085
d_sym_1678	No_GO
d_sym_1679	GO:0005874;GO:0005815;GO:0000922;GO:0005524;GO:0003777;GO:0030154;GO:0051301;GO:0007018;GO:0007067;GO:0007052;GO:0007399
d_sym_1682	GO:0005737;GO:0005643;GO:0005730;GO:0005095;GO:0008565;GO:0008536;GO:0044419;GO:0006607;GO:0006610
d_sym_1683	No_GOcodes
d_sym_1684	No_GO
d_sym_1686	GO:0016020
d_sym_1689	No_GO
d_sym_1693	GO:0005762;GO:0003735;GO:0006412
d_sym_1695	No_GO
d_sym_1700	GO:0008113;GO:0019538
d_sym_1709	GO:0005737;GO:0005625;GO:0004364
d_sym_1710	No_GO
d_sym_1717	GO:0005737;GO:0004198;GO:0008270;GO:0007399;GO:0006508;GO:0050896;GO:0007601
d_sym_1721	No_GO
d_sym_1722	GO:0005634;GO:0003723;GO:0006397
d_sym_1727	No_GO
d_sym_1731	GO:0031225;GO:0005886;GO:0003824;GO:0043169;GO:0005975
d_sym_1743	No_GOcodes
d_sym_1746	GO:0005681;GO:0005488;GO:0006397;GO:0008380
d_sym_1751	GO:0005886;GO:0034081;GO:0004315;GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0031177;GO:0071770;GO:0006633;GO:0097041;GO:0097040
d_sym_1760	No_GO
d_sym_1766	No_GO
d_sym_1768	No_GO
d_sym_1769	GO:0005576
d_sym_1774	GO:0005737;GO:0005525;GO:0003924;GO:0003746
d_sym_1776	GO:0008138;GO:0006470
d_sym_1781	No_GO
d_sym_1783	No_GO
d_sym_1785	No_GO
d_sym_1786	GO:0016021;GO:0005743;GO:0070469;GO:0005507;GO:0004129;GO:0009055;GO:0020037;GO:0005515;GO:0009060;GO:0022904
d_sym_1791	No_GOcodes
d_sym_1792	No_GO
d_sym_1794	GO:0005829;GO:0005634;GO:0005886;GO:0009506;GO:0019773;GO:0004298;GO:0006511
d_sym_1795	No_GO
d_sym_1797	No_GOcodes
d_sym_1799	GO:0005829;GO:0033620;GO:0034064;GO:0000166;GO:0005515;GO:0004860;GO:0003723;GO:0007127;GO:0045836;GO:0006950
d_sym_1800	GO:0005622;GO:0008270
d_sym_1801	GO:0005524;GO:0004709;GO:0009908;GO:0046777;GO:0006979
d_sym_1805	GO:0009982;GO:0003723;GO:0001522
d_sym_1810	GO:0016021;GO:0005886;GO:0005524;GO:0005388;GO:0046872;GO:0006754
d_sym_1814	No_GO
d_sym_1818	No_GO
d_sym_1819	No_GO
d_sym_1822	GO:0009507;GO:0005829;GO:0004345;GO:0050661;GO:0009051;GO:0046686
d_sym_1827	GO:0005524
d_sym_1828	GO:0044445;GO:0005634;GO:0005886;GO:0000287;GO:0004614;GO:0048229;GO:0006006;GO:0046686
d_sym_1830	No_GO
d_sym_1834	GO:0005634;GO:0006260
d_sym_1842	No_GO
d_sym_1846	GO:0042597;GO:0003755;GO:0006457
d_sym_1854	GO:0003676;GO:0000166
d_sym_1858	No_GO
d_sym_1859	No_GO
d_sym_1862	No_GO
d_sym_1866	GO:0005524;GO:0005509;GO:0004683;GO:0030154;GO:0007275
d_sym_1868	GO:0005811;GO:0005875;GO:0005643;GO:0005488;GO:0008320;GO:0007015;GO:0007304;GO:0007067;GO:0006607;GO:0051533;GO:0000059;GO:0008360
d_sym_1873	No_GO
d_sym_1875	No_GO
d_sym_1882	No_GO
d_sym_1883	No_GOcodes
d_sym_1886	No_GO
d_sym_1895	GO:0005739;GO:0050660;GO:0010181;GO:0005506;GO:0050661;GO:0016491;GO:0016226
d_sym_1897	No_GO
d_sym_1906	GO:0005829;GO:0005625;GO:0016597;GO:0020037;GO:0033754;GO:0019825;GO:0019441
d_sym_1912	No_GO
d_sym_1914	GO:0016787
d_sym_1917	GO:0016021;GO:0005778;GO:0000166;GO:0016491
d_sym_1921	GO:0005509
d_sym_1926	GO:0005794;GO:0016021;GO:0005524;GO:0005507;GO:0004008;GO:0006754;GO:0009873;GO:0010119
d_sym_1928	GO:0005730;GO:0005654;GO:0008408;GO:0005524;GO:0043140;GO:0000287;GO:0030145;GO:0006310;GO:0010259;GO:0040009;GO:0001302;GO:0000723
d_sym_1932	GO:0016021;GO:0005242
d_sym_1940	GO:0005929;GO:0005874;GO:0005932;GO:0015631;GO:0070740;GO:0004835;GO:0018095
d_sym_1942	No_GO
d_sym_1945	No_GO
d_sym_1946	No_GO
d_sym_1963	GO:0005764;GO:0004563;GO:0043169
d_sym_1965	No_GO
d_sym_1966	No_GO
d_sym_1967	GO:0016324;GO:0005737;GO:0016811;GO:0016788;GO:0046872
d_sym_1968	No_GOcodes
d_sym_1970	GO:0030272;GO:0005524;GO:0003723;GO:0009396
d_sym_1972	No_GOcodes
d_sym_1973	No_GO
d_sym_1975	GO:0005524;GO:0004674
d_sym_1992	No_GO
d_sym_1995	GO:0022626;GO:0005634;GO:0005839;GO:0004298;GO:0051603;GO:0046686;GO:0009651
d_sym_1997	GO:0016772;GO:0006388
d_sym_2002	No_GO
d_sym_2004	GO:0005789;GO:0016021;GO:0046923;GO:0004872;GO:0006621;GO:0015031;GO:0016192
d_sym_2007	No_GO
d_sym_2008	No_GO
d_sym_2012	GO:0005215
d_sym_2013	GO:0004586;GO:0006596
d_sym_2014	No_GO
d_sym_2018	GO:0005794;GO:0015031
d_sym_2021	No_GOcodes
d_sym_2023	No_GO
d_sym_2027	GO:0016805;GO:0006508
d_sym_2035	No_GO
d_sym_2040	No_GO
d_sym_2043	No_GOcodes
d_sym_2044	No_GO
d_sym_2056	GO:0004619;GO:0006096
d_sym_2060	GO:0000036;GO:0048037;GO:0047879;GO:0016788;GO:0000166;GO:0016491;GO:0031177;GO:0017000
d_sym_2065	No_GO
d_sym_2072	GO:0016021;GO:0055085
d_sym_2073	GO:0005515;GO:2001241
d_sym_2079	GO:0071013;GO:0071011;GO:0043234;GO:0005685;GO:0005686;GO:0000166;GO:0005515;GO:0035614;GO:0030619;GO:0030620;GO:0019099;GO:0000398;GO:0048477;GO:0007539;GO:0000381
d_sym_2081	GO:0005737;GO:0008270;GO:0071310;GO:0007275
d_sym_2083	No_GO
d_sym_2086	No_GO
d_sym_2093	GO:0008168
d_sym_2114	No_GO
d_sym_2119	GO:0005509
d_sym_2121	No_GO
d_sym_2131	No_GO
d_sym_2134	GO:0009982;GO:0003723;GO:0001522;GO:0006364
d_sym_2135	No_GO
d_sym_2137	No_GO
d_sym_2146	No_GOcodes
d_sym_2147	No_GOcodes
d_sym_2150	GO:0005737;GO:0008465;GO:0051287
d_sym_2152	No_GO
d_sym_2153	GO:0005858;GO:0035085;GO:0005737;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0001539;GO:0007018;GO:0009612
d_sym_2154	No_GO
d_sym_2155	No_GO
d_sym_2159	No_GO
d_sym_2161	No_GO
d_sym_2164	No_GOcodes
d_sym_2165	No_GO
d_sym_2169	No_GO
d_sym_2174	No_GO
d_sym_2180	No_GOcodes
d_sym_2181	No_GO
d_sym_2183	GO:0005759;GO:0004108;GO:0044262;GO:0006099
d_sym_2186	GO:0004476;GO:0006013
d_sym_2187	GO:0005524;GO:0004707
d_sym_2191	No_GO
d_sym_2192	GO:0005634;GO:0030529;GO:0003723
d_sym_2202	No_GO
d_sym_2221	No_GO
d_sym_2222	GO:0005515
d_sym_2229	GO:0005525
d_sym_2230	GO:0000794;GO:0005829;GO:0005576;GO:0031430;GO:0005865;GO:0030018;GO:0051015;GO:0005524;GO:0005509;GO:0005516;GO:0042802;GO:0051371;GO:0003676;GO:0002020;GO:0005515;GO:0043621;GO:0004674;GO:0004713;GO:0008307;GO:0031433;GO:0048739;GO:0055008;GO:0055003;GO:0007076;GO:0030049;GO:0030168;GO:0002576;GO:0045859;GO:0051592;GO:0045214;GO:0048769;GO:0030241;GO:0030240;GO:0006941
d_sym_2245	GO:0042384;GO:0003341;GO:0002064;GO:0060438;GO:0021591
d_sym_2250	No_GO
d_sym_2263	GO:0005509;GO:0016787;GO:0009166
d_sym_2268	No_GO
d_sym_2270	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_2276	GO:0005743;GO:0042719;GO:0046872;GO:0072321;GO:0007399;GO:0045039
d_sym_2278	GO:0004190;GO:0006629;GO:0006508
d_sym_2283	No_GO
d_sym_2285	No_GO
d_sym_2300	GO:0005829;GO:0016020;GO:0005634;GO:0000502;GO:0001653;GO:0048366;GO:0010150;GO:0009555;GO:0048528;GO:0043161;GO:0043248;GO:0010029;GO:0009737;GO:0009733;GO:0009735;GO:0006974;GO:0009408;GO:0051788;GO:0009651;GO:0009744;GO:0048767;GO:0048455
d_sym_2302	GO:0005785;GO:0005525;GO:0003924;GO:0004872;GO:0005047;GO:0006614
d_sym_2305	GO:0005525;GO:0003924;GO:0005506;GO:0016714;GO:0009072
d_sym_2310	GO:0005737;GO:0005524;GO:0051082;GO:0006457;GO:0006950
d_sym_2314	No_GO
d_sym_2316	GO:0005737;GO:0003942;GO:0051287;GO:0006526
d_sym_2323	No_GO
d_sym_2326	No_GOcodes
d_sym_2329	GO:0016021
d_sym_2336	GO:0005680;GO:0031145;GO:0051301;GO:0007067;GO:0016567
d_sym_2340	No_GO
d_sym_2341	GO:0005634;GO:0004534;GO:0003676;GO:0008270;GO:0010587;GO:0006397
d_sym_2346	No_GOcodes
d_sym_2349	GO:0005576;GO:0004177;GO:0046872;GO:0009405;GO:0006508
d_sym_2353	No_GO
d_sym_2359	No_GO
d_sym_2367	GO:0000166;GO:0051903;GO:0008270;GO:0006069
d_sym_2368	GO:0000126;GO:0003677;GO:0006355;GO:0006383
d_sym_2369	No_GOcodes
d_sym_2370	No_GO
d_sym_2372	No_GO
d_sym_2377	GO:0005783;GO:0016021;GO:0042284;GO:0006633;GO:0046512
d_sym_2379	GO:0005840;GO:0003735;GO:0006412
d_sym_2385	No_GO
d_sym_2386	No_GO
d_sym_2389	GO:0005737;GO:0003864;GO:0046872;GO:0008168;GO:0015940
d_sym_2391	No_GOcodes
d_sym_2393	GO:0016021;GO:0009506;GO:0005774;GO:0005215;GO:0042742;GO:0055072;GO:0006828;GO:2000379;GO:0010043
d_sym_2394	No_GO
d_sym_2408	No_GO
